shotType,shotDistance,shotAngle,isGoal
Free kick shot,110.3675676999362,3.614442268743044,true
Shot,103.01003640422617,4.065452686893103,false
Shot,34.0,1.2074182697257333E-6,false
Shot,104.44923408048525,3.9946322022291776,false
Shot,83.75163341690717,4.956878880504146,false
Shot,34.0,1.2074182697257333E-6,false
Shot,34.0,1.2074182697257333E-6,false
Shot,90.32304024998272,4.6396724595139345,true
Shot,34.0,1.2074182697257333E-6,false
Shot,97.64977419328731,4.24700204608154,true
Shot,97.13701663114841,4.29185429594587,true
Shot,101.8863136049195,4.113172062459382,true
Shot,97.65,4.292973646090023,true
Shot,104.1721771875773,4.015865529944109,false
Shot,91.39048582866819,4.5846807130508305,true
Shot,110.3675676999362,3.614442268743044,false
Shot,79.98520863259657,5.2278123822794065,false
Shot,88.51661087050272,4.71859256344602,true
Shot,90.3,4.642033940962486,true
Shot,110.3675676999362,3.614442268743044,true
Shot,76.03620256167453,5.404521028024494,true
Shot,89.2733112413783,4.694139728635386,true
Shot,34.0,1.2074182697257333E-6,false
Shot,97.70917305964676,4.287787658324604,false
Shot,34.0,1.2074182697257333E-6,true
Shot,105.96659096149126,3.92035144188874,true
Free kick shot,34.0,1.2074182697257333E-6,true
Shot,96.6598158491935,4.334235569484452,true
Shot,105.31659698262187,3.9687964302624676,true
Shot,105.71100983341329,3.9392941890441495,true
Shot,34.0,1.2074182697257333E-6,false
Shot,34.0,1.2074182697257333E-6,false
Shot,34.0,1.2074182697257333E-6,false
Shot,106.8357543147424,3.85694169900881,true
Shot,87.41488717604113,4.780604803973866,false
Shot,103.72998794948354,3.9277654381440192,true
Shot,34.0,1.2074182697257333E-6,false
Shot,34.0,1.2074182697257333E-6,false
Shot,34.0,1.2074182697257333E-6,false
Shot,34.0,1.2074182697257333E-6,false
Shot,96.8891655449669,4.313788788077895,true
Shot,73.24139812974627,5.5786499303622765,true
Shot,99.93147452129384,4.143536704398397,true
Shot,110.3675676999362,3.614442268743044,false
Shot,93.57114993415439,4.474144811159519,false
Shot,110.3675676999362,3.614442268743044,false
Shot,83.06168852124307,4.9123613570259606,false
Shot,92.40250213062416,4.5363996039663474,true
Shot,110.3675676999362,3.614442268743044,false
Shot,77.74759417499683,5.387184813931974,true
Shot,110.3675676999362,3.614442268743044,false
Shot,100.34160104363494,4.153374702894209,false
Shot,89.2733112413783,4.694139728635386,false
Shot,99.72767118508284,4.160452837311283,false
Shot,93.45,4.485723468581827,true
Shot,33.13477931117091,6.469268273038192,false
Shot,0.68,NaN,true
Shot,59.76557202938829,6.163717838487928,false
Shot,91.12577900901587,4.558504660152877,false
Shot,109.36800263331136,3.680705722302839,true
Shot,76.95103962910443,5.4250021804002975,false
Shot,110.3675676999362,3.614442268743044,false
Free kick shot,110.3675676999362,3.614442268743044,true
Shot,110.3675676999362,3.614442268743044,false
Shot,94.50978573671617,4.435015880935827,false
Shot,94.79557162652694,4.4083810385852304,true
Shot,88.2,4.75243333828667,true
Shot,105.93127772287089,3.844739100738981,true
Shot,34.0,1.2074182697257333E-6,false
Shot,105.877098562437,3.9269687616337876,true
Shot,19.142541628529898,18.085089104051765,true
Shot,92.4900340577297,4.527839548989986,false
Shot,93.0451766616626,4.423468825042061,false
Shot,82.91282409856753,4.993668094930361,true
Shot,110.3675676999362,3.614442268743044,false
Shot,71.55849076105504,5.8430281677494635,true
Shot,91.37277548591813,4.58645340069823,false
Shot,34.0,1.2074182697257333E-6,false
Shot,10.88,1.2074182697257333E-6,true
Shot,34.0,1.2074182697257333E-6,false
Shot,34.0,1.2074182697257333E-6,false
Shot,94.50978573671617,4.435015880935827,false
Shot,62.255412616093075,6.583895988879064,true
Shot,110.3675676999362,3.614442268743044,false
Shot,44.212089975480694,6.997170896252996,true
Shot,38.45007672294036,10.11385331017845,false
Shot,65.67724796305033,5.614529823359791,false
Shot,19.45,10.733974091220285,true
Shot,34.0,1.2074182697257333E-6,true
Shot,24.280864893985964,16.355831431767825,true
Shot,34.0,1.2074182697257333E-6,false
Shot,33.961154279558876,10.690754591840918,false
Shot,40.40437600062647,8.637478179948602,false
Shot,40.46,9.143444738693603,true
Shot,27.381791395012854,1.7935278496482456,false
Shot,92.88480823040977,4.387899849121127,false
Shot,94.774080844923,4.312741231115911,false
Shot,45.31004303683677,8.57195322035729,false
Shot,34.0,1.2074182697257333E-6,false
Shot,45.05932090034203,8.666793003238373,false
Shot,61.98357927709564,6.754915392186088,true
Shot,67.53356572845833,6.0781055802354125,false
Shot,25.395243649156036,13.680416184242967,true
Shot,34.40294318804715,1.8810015035454097,false
Shot,52.77728299183276,6.32865357615867,false
Shot,27.258033678165415,3.616672874651227,false
Shot,53.18984865554705,7.464506058545489,false
Shot,81.01903541761035,5.028981685182694,false
Shot,39.30801444998208,9.122227364366028,false
Shot,59.06682656110789,5.808617889799899,false
Shot,91.91769416167925,4.5323760566541855,true
Free kick shot,41.140346376762565,8.07625466625128,true
Shot,44.507172455684035,8.443712001517545,false
Shot,42.16685428153256,8.423622409317293,false
Shot,34.0,1.2074182697257333E-6,true
Shot,94.79981065381935,4.163986115505905,false
Shot,9.474434020035183,42.16974295732502,false
Shot,84.24065764225728,4.837943820743409,true
Shot,74.64219718095121,5.3719670888238324,false
Shot,34.0,1.2074182697257333E-6,true
Shot,36.80722211740517,9.753711082307017,false
Shot,85.84044734272999,4.778709524368008,false
Shot,80.63295604155908,5.144437482285025,false
Shot,34.0,1.2074182697257333E-6,false
Shot,34.0,1.2074182697257333E-6,false
Shot,75.07228583172355,5.543669994231137,false
Shot,91.70566449244016,4.4490554205072534,false
Shot,32.72709122424418,12.69538431265861,false
Shot,16.64735414412753,19.27522387374847,true
Shot,34.0,1.2074182697257333E-6,true
Shot,55.91525820382126,7.454910823373627,false
Shot,34.0,1.2074182697257333E-6,true
Shot,32.12107719239814,6.0316733453916145,false
Shot,31.058926253172373,13.18730673738278,false
Shot,40.52409776910524,5.659227674192023,false
Shot,85.0608729087587,4.926980349079903,false
Shot,70.62188046207775,5.823143433612112,false
Shot,79.81158813104773,5.250502805381798,false
Shot,98.7,4.247345754872888,false
Shot,28.533532904286492,10.33531983693307,true
Shot,62.00968392114251,6.749262044961085,true
Shot,72.70634153909823,5.578019652404296,false
Shot,96.16744199571912,4.331211937612938,false
Shot,29.97665758552811,5.948349108807146,false
Shot,62.39994310894843,6.665578234084366,true
Shot,24.984803381255574,15.472973533991565,true
Shot,56.84660412021109,7.348877298189765,true
Shot,81.19527634043745,5.140061051867604,true
Shot,42.201214437501676,9.625077508913526,false
Shot,85.70297544426332,4.794008909949017,true
Shot,84.67436506995492,4.727536324680077,false
Shot,16.453574079816214,24.133978816944865,false
Shot,54.51974412999386,6.666890084837239,false
Shot,69.5505600265016,5.641713160549463,true
Shot,25.392156269210382,11.021936700497045,true
Shot,34.92263449397826,11.52503460523135,false
Shot,58.153386831722884,7.024362331482756,false
Shot,109.5602044539896,3.6678238094771447,false
Shot,62.25156142620039,6.69721304764739,true
Shot,61.618451781913514,6.030204349358323,false
Shot,74.51219765917524,5.548236504842773,false
Shot,84.61701956462423,4.917480332905319,false
Shot,34.0,1.2074182697257333E-6,false
Shot,25.392156269210382,11.021936700497045,true
Shot,40.94201875823907,9.704863637112837,false
Shot,80.33,4.843863746156521,true
Shot,110.3675676999362,3.614442268743044,false
Shot,72.7539304780161,5.322781580336962,false
Shot,34.0,1.2074182697257333E-6,false
Shot,33.9136093626143,11.838110080690937,false
Shot,47.37629787140401,7.069540204819372,false
Shot,39.33464630576968,10.225993547565137,false
Shot,35.169014771528644,10.673052109088179,false
Shot,43.88032019026297,8.459509241193162,false
Shot,32.02596602758456,3.909271479947582,false
Free kick shot,80.36585344535327,5.1785754171024525,true
Shot,41.55969321349714,7.91491908123741,false
Shot,102.40878868534674,3.862184092416138,true
Penalty,34.0,1.2074182697257333E-6,false
Shot,12.890244373168418,31.121881050565513,true
Shot,62.23825190347171,6.362247820641131,false
Shot,83.13560248172861,4.96702332313132,true
Shot,72.76841691283383,5.733676389283582,false
Shot,50.23264277339985,7.673749781029542,false
Shot,58.23240420934035,7.133832330887729,true
Shot,32.52495042271395,10.83129916625798,false
Shot,45.147120616934146,8.845867600456211,false
Shot,47.36393670293887,7.6559230375835226,false
Shot,50.43887786222053,7.269343211028579,false
Shot,94.43443492709638,4.3929163922673,true
Shot,30.902918955982138,12.874211124455828,true
Shot,34.0,1.2074182697257333E-6,false
Shot,34.0,1.2074182697257333E-6,true
Shot,43.108611668667784,8.995623774844617,false
